Distrito,Candidato,Partido,Pacto,Votos,%,Resultado,Año
6,92. Pablo Kast Sommerhoff,IND-Evópoli,P. Chile Vamos,28 465,"8,96%",Diputado,2017
6,93. Marcela Gutiérrez Garcés,IND-Evópoli,P. Chile Vamos,3074,"0,97%",,2017
6,94. Camila Flores Oporto,RN,P. Chile Vamos,15 283,"4,81%",Diputada,2017
6,95. Andrés Longton Herrera,RN,P. Chile Vamos,38 874,"12,23%",Diputado,2017
6,96. Luis Pardo Sáinz,RN,P. Chile Vamos,15 725,"4,95%",Diputado,2017
6,97. Giovanni Calderón Bassi,UDI,P. Chile Vamos,2873,"0,90%",,2017
6,98. Erika Muñoz Bravo,UDI,P. Chile Vamos,6137,"1,93%",,2017
6,99. Gustavo Alessandri Balmaceda,IND-UDI,P. Chile Vamos,9893,"3,11%",,2017
7,50. Iván Roberto Rojas Ovando,IND-PRO,B. Por Todo Chile,1477,"0,46%",,2017
7,51. Myrna Sepúlveda Zamudio,IND-PRO,B. Por Todo Chile,1586,"0,49%",,2017
7,52. Víctor Manuel Villalobos Soto,PRO,B. Por Todo Chile,1246,"0,39%",,2017
7,53. Nicola Hadwa Shahwan,IND-PRO,B. Por Todo Chile,1944,"0,60%",,2017
7,54. Nicoll Adriana Rojas Labra,IND-PRO,B. Por Todo Chile,959,"0,30%",,2017
7,55. Marcos Antonio Montecinos Yáñez,PRO,B. Por Todo Chile,1606,"0,50%",,2017
7,56. Jorge Rauld González,PI,G. Frente Amplio,14 123,"4,38%",,2017
7,57. Milko Caracciolo Soto,PI,G. Frente Amplio,8513,"2,64%",,2017
7,58. Camila Rojas Valderrama,IND-PI,G. Frente Amplio,14 885,"4,62%",Diputada,2017
7,59. Jorge Brito Hasbún,RD,G. Frente Amplio,13 289,"4,13%",Diputado,2017
7,60. Mabel Lucila Zúñiga Valencia,IND-RD,G. Frente Amplio,9268,"2,88%",,2017
7,61. John Parada Montero,PH,G. Frente Amplio,10 240,"3,18%",,2017
7,62. Juan Pablo Paonessa Barria,PH,G. Frente Amplio,4785,"1,49%",,2017
7,63. Jorge Rubén Canales Gática,Poder,G. Frente Amplio,1898,"0,59%",,2017
7,64. Dann Alejandro Espinoza Pozo,IND-Poder,G. Frente Amplio,3200,"0,99%",,2017
7,65. Álvaro Sanhueza Maripangue,Amplitud,H. Sumemos,2316,"0,72%",,2017
7,66. Leonardo Contreras Neira,Amplitud,H. Sumemos,1727,"0,54%",,2017
7,67. Carlos Horacio Vio Vicuña,Amplitud,H. Sumemos,462,"0,14%",,2017
7,68. Jaime Roberto Espinoza Tobar,Amplitud,H. Sumemos,540,"0,17%",,2017
7,69. Pastora Antonieta Valderrama Vásquez,Amplitud,H. Sumemos,831,"0,26%",,2017
7,70. Lucas Blaset Pérez,Amplitud,H. Sumemos,491,"0,15%",,2017
7,71. Rodrigo Cuevas Benítez,Amplitud,H. Sumemos,425,"0,13%",,2017
7,72. Crescencio López Pérez,Amplitud,H. Sumemos,344,"0,11%",,2017
7,73. Karen Pichunante Canseco,Amplitud,H. Sumemos,2341,"0,73%",,2017
7,74. Jorge Estay Olguin,UPA,M. Unión Patriótica,1671,"0,52%",,2017
7,75. Jorge Renault Manríquez,UPA,M. Unión Patriótica,657,"0,20%",,2017
7,76. Luis Quijada Llancas,UPA,M. Unión Patriótica,523,"0,16%",,2017
7,77. Clarisa Ríos Inostroza,UPA,M. Unión Patriótica,770,"0,24%",,2017
7,78. Jean Pierre Gutiérrez Echeverría,UPA,M. Unión Patriótica,608,"0,19%",,2017
7,79. Marcia Tapia Navia,UPA,M. Unión Patriótica,660,"0,20%",,2017
7,80. Ana Araya Romero,UPA,M. Unión Patriótica,502,"0,16%",,2017
7,81. Bárbara González Cid,UPA,M. Unión Patriótica,384,"0,12%",,2017
7,82. Juan Enrique Soto Rojas,UPA,M. Unión Patriótica,346,"0,11%",,2017
7,83. Rodrigo González Torres,PPD,N. La Fuerza de la Mayoría,16 849,"5,23%",Diputado,2017
7,84. Katherine Araya Matus,PPD,N. La Fuerza de la Mayoría,4587,"1,42%",,2017
7,85. Mario Soto Benavides,IND-PPD,N. La Fuerza de la Mayoría,2386,"0,74%",,2017
7,86. Jorge Coulón Larrañaga,PCCh,N. La Fuerza de la Mayoría,12 901,"4,01%",,2017
7,87. Edson Chávez Severino,PCCh,N. La Fuerza de la Mayoría,2664,"0,83%",,2017
7,88. Ricardo Bravo Oliva,PS,N. La Fuerza de la Mayoría,6377,"1,98%",,2017
7,89. Marcelo Díaz Díaz,PS,N. La Fuerza de la Mayoría,15 265,"4,74%",Diputado,2017
7,90. Gigliola Elina Centonzio Rossel,PRSD,N. La Fuerza de la Mayoría,1255,"0,38%",,2017
7,91. Irma del Carmen Troncoso Saavedra,PRSD,N. La Fuerza de la Mayoría,1320,"0,41%",,2017
7,92. Víctor Marcelo Torres Jeldes,PDC,O. Convergencia Democrática,14 942,"4,64%",Diputado,2017
7,93. Mariella Valdés Ávila,PDC,O. Convergencia Democrática,4823,"1,50%",,2017
7,94. Mariel Fernanda Trigo Vallejos,IND-PDC,O. Convergencia Democrática,1606,"0,50%",,2017
7,95. Jennifer Violeta Leiva Labarca,IND-PDC,O. Convergencia Democrática,1494,"0,46%",,2017
7,96. Mauricio Eduardo Lillo Cavagnaro,IND-PDC,O. Convergencia Democrática,1549,"0,48%",,2017
7,97. René Lues Escobar,PDC,O. Convergencia Democrática,9410,"2,92%",,2017
7,98. Andrés Celis Montt,RN,P. Chile Vamos,21 285,"6,61%",Diputado,2017
7,99. José Egido Arriola,RN,P. Chile Vamos,7966,"2,47%",,2017
7,100. Trinidad Moran Herrera,RN,P. Chile Vamos,8115,"2,52%",,2017
7,101. Rosario Pérez Izquierdo,RN,P. Chile Vamos,6891,"2,14%",,2017
7,102. María José Hoffmann Opazo,UDI,P. Chile Vamos,34 690,"10,77%",Diputada,2017
7,103. Osvaldo Urrutia Soto,UDI,P. Chile Vamos,18 198,"5,65%",Diputado,2017
7,104. Jorge Castro Muñoz,UDI,P. Chile Vamos,17 684,"5,49%",,2017
7,105. Annette Rapu Zamora,IND-UDI,P. Chile Vamos,2355,"0,73%",,2017
7,106. Pilar Soberado Núñez,IND-Evópoli,P. Chile Vamos,2841,"0,88%",,2017
8,50. Camilo Lagos Miranda,PRO,B. Por Todo Chile,4990,"1,18%",,2017
8,51. Alexander Gabriel Aránguiz Meza,PRO,B. Por Todo Chile,2011,"0,47%",,2017
8,52. Berta del Carmen Montecinos Durán,PRO,B. Por Todo Chile,2738,"0,65%",,2017
8,53. Manuel Enrique Muñoz Palacios,PRO,B. Por Todo Chile,2229,"0,53%",,2017
8,54. Mauricio Antonio Santander Videla,PRO,B. Por Todo Chile,2403,"0,57%",,2017
8,55. Hugo Cipriano Norambuena Rodríguez,PRO,B. Por Todo Chile,1505,"0,35%",,2017
8,56. Michael Gabriel Guerra Muñoz,IND-PRO,B. Por Todo Chile,1606,"0,38%",,2017
8,57. Gremidia Estela Sagardía Arias,IND-PRO,B. Por Todo Chile,1156,"0,27%",,2017
8,58. David Blanco Urzúa,PRO,B. Por Todo Chile,1274,"0,30%",,2017
8,59. Claudia Nathalie Mix Jiménez,Poder,G. Frente Amplio,20 958,"4,94%",Diputada,2017
8,60. Ricardo Ángel Camargo Brito,IND-Poder,G. Frente Amplio,6743,"1,59%",,2017
8,61. María Teresa Álvarez Aguilar,IND-Poder,G. Frente Amplio,5919,"1,40%",,2017
8,62. Ricardo Iván Maldonado Olivares,PH,G. Frente Amplio,4800,"1,13%",,2017
8,63. Cristóbal Mardones Díaz,PH,G. Frente Amplio,5000,"1,18%",,2017
8,64. Doris González Lemunao,IND-PH,G. Frente Amplio,9820,"2,32%",,2017
8,65. María José Leiva Jopia,PEV,G. Frente Amplio,17 893,"4,22%",,2017
8,66. Pablo Vidal Rojas,RD,G. Frente Amplio,12 135,"2,86%",Diputado,2017
8,67. Marcela Sandoval Osorio,RD,G. Frente Amplio,11 927,"2,81%",,2017
8,68. Valdemar Sanhueza Yevenes,UPA,M. Unión Patriótica,1240,"0,29%",,2017
8,69. Mauricio Álvarez Sepúlveda,UPA,M. Unión Patriótica,1125,"0,27%",,2017
8,70. Paola Marcelli Astudillo,UPA,M. Unión Patriótica,1247,"0,29%",,2017
8,71. Ana María Molina Villarreal,UPA,M. Unión Patriótica,1259,"0,30%",,2017
8,72. Juan Hernández Martínez,UPA,M. Unión Patriótica,916,"0,22%",,2017
8,73. Silvio Rivera Durán,UPA,M. Unión Patriótica,942,"0,22%",,2017
8,74. Víctor Iturrieta Ríos,UPA,M. Unión Patriótica,790,"0,19%",,2017
8,75. María Eugenia Parra Toro,UPA,M. Unión Patriótica,835,"0,20%",,2017
8,76. Macarena Parra Parra,UPA,M. Unión Patriótica,1238,"0,29%",,2017
8,77. Andrés Santander Ortega,PS,N. La Fuerza de la Mayoría,8932,"2,11%",,2017
8,78. Gabriela Carrasco Tobar,PS,N. La Fuerza de la Mayoría,13 782,"3,25%",,2017
8,79. Pepe Auth Stewart,IND-PRSD,N. La Fuerza de la Mayoría,26 839,"6,33%",Diputado,2017
8,80. Marcela Geovanna Concha Villanueva,IND-PRSD,N. La Fuerza de la Mayoría,4158,"0,98%",,2017
8,81. Alejandro Zisis Drinberg,IND-PPD,N. La Fuerza de la Mayoría,2564,"0,60%",,2017
8,82. Miriam del Carmen Bazaez Guerra,PPD,N. La Fuerza de la Mayoría,3690,"0,87%",,2017
8,83. Lorena Pizarro Sierra,PCCh,N. La Fuerza de la Mayoría,12 137,"2,86%",,2017
8,84. Carmen Hertz Cádiz,PCCh,N. La Fuerza de la Mayoría,16 035,"3,78%",Diputada,2017
8,85. Gabriel Silber Romo,PDC,O. Convergencia Democrática,29 205,"6,89%",Diputado,2017
8,86. Víctor Osorio Reyes,IND-PDC,O. Convergencia Democrática,5217,"1,23%",,2017
8,87. Alejandra Monasterio Rivas,IND-PDC,O. Convergencia Democrática,4214,"0,99%",,2017
8,88. Cecilia Valdés León,PDC,O. Convergencia Democrática,5586,"1,32%",,2017
8,89. Evelyn Diana Gómez Hidalgo,IND-PDC,O. Convergencia Democrática,2257,"0,53%",,2017
8,90. Alejandra Bravo Hidalgo,PRI,P. Chile Vamos,14 323,"3,38%",,2017
8,91. Sebastián Lafaurie Rivera,PRI,P. Chile Vamos,3069,"0,72%",,2017
8,92. Pablo Galdames Díaz,IND-PRI,P. Chile Vamos,7293,"1,72%",,2017
8,93. Mario Desbordes Jiménez,RN,P. Chile Vamos,17 799,"4,20%",Diputado,2017
8,94. Andrea Ojeda Miranda,RN,P. Chile Vamos,15 362,"3,62%",,2017
8,95. Perla Seguel Torres,RN,P. Chile Vamos,2704,"0,64%",,2017
8,96. Patricio Melero Abaroa,UDI,P. Chile Vamos,23 042,"5,43%",Diputado,2017
8,97. Pia Margarit Bahamonde,UDI,P. Chile Vamos,5169,"1,22%",,2017
8,98. Joaquín Lavín León,UDI,P. Chile Vamos,75 973,"17,92%",Diputado,2017
9,50. Andrea Condemarín Fuentes,PRO,B. Por Todo Chile,2924,"0,87%",,2017
9,51. Alan Fancelli Esmar,PRO,B. Por Todo Chile,1378,"0,41%",,2017
9,52. Alejandra Solange Navarrete Carrasco,PRO,B. Por Todo Chile,2866,"0,85%",,2017
9,53. Pablo Francisco González Vera,IND-PRO,B. Por Todo Chile,1783,"0,53%",,2017
9,54. Valeska de Las Nieves Oyarce Peña,IND-PRO,B. Por Todo Chile,1358,"0,40%",,2017
9,55. Roberto Julio Martínez Maldonado,IND-PRO,B. Por Todo Chile,1088,"0,32%",,2017
9,88. Eddy Roldán Cabrera,IND,Candidatura independiente,14 906,"4,43%",,2017
9,56. Jorge Eduardo Rosales Vargas,PEV,G. Frente Amplio,9087,"2,70%",,2017
9,57. Maite Orsini Pascal,RD,G. Frente Amplio,21 814,"6,48%",Diputada,2017
9,58. Pablo Alexis Padilla Rubio,IND-RD,G. Frente Amplio,4131,"1,23%",,2017
9,59. Erick Marco Antonio Coñoman Garay,Poder,G. Frente Amplio,4882,"1,45%",,2017
9,60. Kimberly Gredy Seguel Villagrán,Poder,G. Frente Amplio,2870,"0,85%",,2017
9,62. Catalina Vidal Méndez,PH,G. Frente Amplio,5657,"1,68%",,2017
9,62. Diego Villas Montecinos,PI,G. Frente Amplio,2825,"0,84%",,2017
9,63. Sandra Elena Uribe Flores,IND-PI,G. Frente Amplio,2534,"0,75%",,2017
9,64. Alejandro Aravena Egaña,UPA,M. Unión Patriótica,1559,"0,46%",,2017
9,65. Guido González Valenzuela,UPA,M. Unión Patriótica,1216,"0,36%",,2017
9,66. Valeria Soto Carrasco,UPA,M. Unión Patriótica,1235,"0,37%",,2017
9,67. Ana María Arias Agurto,UPA,M. Unión Patriótica,1208,"0,36%",,2017
9,68. Gonzalo Navarrete Muñoz,PPD,N. La Fuerza de la Mayoría,13 322,"3,96%",,2017
9,69. Cristina Girardi Lavín,PPD,N. La Fuerza de la Mayoría,16 211,"4,81%",Diputada,2017
9,70. Alejandra Saa Carrasco,PPD,N. La Fuerza de la Mayoría,3369,"1,00%",,2017
9,71. Karol Cariola Oliva,PCCh,N. La Fuerza de la Mayoría,50 446,"14,98%",Diputada,2017
9,72. Boris Anthony Barrera Moreno,PCCh,N. La Fuerza de la Mayoría,4352,"1,29%",Diputado,2017
9,73. Karina Delfino Mussa,PS,N. La Fuerza de la Mayoría,7505,"2,23%",,2017
9,74. Francisco Flores Riquelme,PS,N. La Fuerza de la Mayoría,3480,"1,03%",,2017
9,75. Pilar Durán Baronti,PS,N. La Fuerza de la Mayoría,7141,"2,12%",,2017
9,76. Cristián Bowen Garfias,PDC,O. Convergencia Democrática,11 954,"3,55%",,2017
9,77. Rodrigo Albornoz Pollmann,PDC,O. Convergencia Democrática,4867,"1,45%",,2017
9,78. Humberto Sanhueza Barriga,PDC,O. Convergencia Democrática,3861,"1,15%",,2017
9,79. Carolina Mora Saa,PDC,O. Convergencia Democrática,7541,"2,24%",,2017
9,80. Mijail Bonito Lovio,Evópoli,P. Chile Vamos,4032,"1,20%",,2017
9,81. Sebastián Keitel Bianchi,IND-Evópoli,P. Chile Vamos,30 243,"8,98%",Diputado,2017
9,82. Jorge Durán Espinoza,RN,P. Chile Vamos,19 421,"5,77%",Diputado,2017
9,83. Katherine Martorell Awad,RN,P. Chile Vamos,8644,"2,57%",,2017
9,82. Érika Olivera de la Fuente,IND-RN,P. Chile Vamos,30 817,"9,15%",Diputada,2017
9,85. Claudia Nogueira Fernández,UDI,P. Chile Vamos,19 493,"5,79%",,2017
9,86. Loreto Letelier Barrera,UDI,P. Chile Vamos,2002,"0,59%",,2017
9,87. Cristóbal Leturia Infante,UDI,P. Chile Vamos,2754,"0,82%",,2017
10,50. Andrea Duarte Vidal,PRO,B. Por Todo Chile,2017,"0,46%",,2017
10,51. Raúl Alberto Villavicencio Maraboli,PRO,B. Por Todo Chile,870,"0,20%",,2017
10,52. Carolina de la Paz Hinojosa Canales,IND-PRO,B. Por Todo Chile,1717,"0,39%",,2017
10,53. Jorge Alberto Arroyo Salgado,IND-PRO,B. Por Todo Chile,913,"0,21%",,2017
10,54. Julián Alcayaga Olivares,IND-PRO,B. Por Todo Chile,786,"0,18%",,2017
10,55. Patricia Elena Valenzuela Sandovál,IND-PRO,B. Por Todo Chile,863,"0,20%",,2017
10,56. Rodolfo Javier Chelme Bustos,PRO,B. Por Todo Chile,652,"0,15%",,2017
10,95. Dauno Tótoro Navarro,IND,Candidatura independiente,7355,"1,69%",,2017
10,57. Giorgio Jackson Drago,RD,G. Frente Amplio,103 523,"23,72%",Diputado,2017
10,58. Natalia Castillo Muñoz,RD,G. Frente Amplio,4453,"1,02%",Diputada,2017
10,59. Gonzalo Winter Etcheberry,RD,G. Frente Amplio,5237,"1,20%",Diputado,2017
10,60. Francisco Figueroa Cerda,PEV,G. Frente Amplio,5793,"1,33%",,2017
10,61. Patricio Antonio Neira Pezoa,PEV,G. Frente Amplio,1464,"0,34%",,2017
10,62. Rosario Olivares Saavedra,PEV,G. Frente Amplio,4063,"0,93%",,2017
10,63. Juan Carlos Santibáñez Norambuena,IND-PEV,G. Frente Amplio,1373,"0,31%",,2017
10,64. Christian Pulgar Toledo,PH,G. Frente Amplio,1108,"0,25%",,2017
10,65. Alberto Mayol Miranda,IND-PI,G. Frente Amplio,25 376,"5,81%",,2017
10,66. Fabián Vásquez Silva,UPA,M. Unión Patriótica,683,"0,16%",,2017
10,67. Sergio Gómez Celedón,UPA,M. Unión Patriótica,539,"0,12%",,2017
10,68. Angélica Cornejo Zúñiga,UPA,M. Unión Patriótica,608,"0,14%",,2017
10,69. Carla González Morales,UPA,M. Unión Patriótica,633,"0,15%",,2017
10,70. Ninozka Sánchez Caro,UPA,M. Unión Patriótica,438,"0,10%",,2017
10,71. Christian Jorquera Tapia,UPA,M. Unión Patriótica,456,"0,10%",,2017
10,72. Julia Urquieta Olivares,PCCh,N. La Fuerza de la Mayoría,6459,"1,48%",,2017
10,73. Javiera Olivares Mardones,PCCh,N. La Fuerza de la Mayoría,6027,"1,38%",,2017
10,74. Ramón Farías Ponce,PPD,N. La Fuerza de la Mayoría,14 259,"3,27%",,2017
10,75. Verónica Paulina Pinilla Martínez,PPD,N. La Fuerza de la Mayoría,2360,"0,54%",,2017
10,76. Maya Fernández Allende,PS,N. La Fuerza de la Mayoría,28 437,"6,52%",Diputada,2017
10,77. Francys Foix Fuentealba,PS,N. La Fuerza de la Mayoría,2228,"0,51%",,2017
10,78. Valeska Naranjo Dawson,IND-PS,N. La Fuerza de la Mayoría,2058,"0,47%",,2017
10,79. Carola Andrea Solís Araya,PRSD,N. La Fuerza de la Mayoría,2107,"0,48%",,2017
10,80. Claudio Arriagada Macaya,PDC,O. Convergencia Democrática,18 027,"4,13%",,2017
10,81. Eva Jiménez Urízar,PDC,O. Convergencia Democrática,3913,"0,90%",,2017
10,82. Nicolás Muñoz Montes,PDC,O. Convergencia Democrática,5085,"1,17%",,2017
10,83. Tito Jaime Monje Pincheira,PDC,O. Convergencia Democrática,948,"0,22%",,2017
10,84. Pedro Enrique García Aspillaga,PDC,O. Convergencia Democrática,3051,"0,70%",,2017
10,85. Ana María Hernández San Martín,PDC,O. Convergencia Democrática,2485,"0,57%",,2017
10,86. Marcela Sabat Fernández,RN,P. Chile Vamos,54 630,"12,52%",Diputada,2017
10,87. Rosa Oyarce Suazo,RN,P. Chile Vamos,6084,"1,39%",,2017
10,88. Sebastián Torrealba Alvarado,RN,P. Chile Vamos,10 196,"2,34%",Diputado,2017
10,89. Jorge Alessandri Vergara,UDI,P. Chile Vamos,30 833,"7,06%",Diputado,2017
10,90. Carolina Lavín Aliaga,UDI,P. Chile Vamos,7979,"1,83%",,2017
10,91. Julio Isamit Díaz,IND-UDI,P. Chile Vamos,10 680,"2,45%",,2017
10,92. Luciano Cruz-Coke Carvallo,Evópoli,P. Chile Vamos,38 143,"8,74%",Diputado,2017
10,93. Luis Larraín Stieb,IND-Evópoli,P. Chile Vamos,8303,"1,90%",,2017
10,94. Cecilia Aguayo Ipinza,IND-Evópoli,P. Chile Vamos,1257,"0,29%",,2017
11,50. Nicolás Menare Morales,PRO,B. Por Todo Chile,1684,"0,45%",,2017
11,51. Miguel Ángel Rendón Escobar,IND-PRO,B. Por Todo Chile,1233,"0,33%",,2017
11,52. Eliana Meléndez Molina,PRO,B. Por Todo Chile,921,"0,24%",,2017
11,53. Lilian del Carmen Quilaqueo Soza,PRO,B. Por Todo Chile,932,"0,25%",,2017
11,54. Ana Inés Mardones Contreras,PRO,B. Por Todo Chile,553,"0,15%",,2017
11,55. Johanna Duarte Narváez,PRO,B. Por Todo Chile,435,"0,12%",,2017
11,56. Marcela Yáñez Bravo,IND-PRO,B. Por Todo Chile,987,"0,26%",,2017
11,57. Tomás Hirsch Goldschmidt,PH,G. Frente Amplio,23 627,"6,27%",Diputado,2017
11,58. Fernando Andrés Encina Waissbluth,IND-PH,G. Frente Amplio,2651,"0,70%",,2017
11,59. Soledad Álamos Fuenzalida,RD,G. Frente Amplio,17 845,"4,74%",,2017
11,60. Manuela Alejandra Veloso Dorner,IND-RD,G. Frente Amplio,6451,"1,71%",,2017
11,61. Natalia Garrido Toro,PI,G. Frente Amplio,4959,"1,32%",,2017
11,62. Camila Ianiszewski Contreras,PI,G. Frente Amplio,2324,"0,62%",,2017
11,63. Willem Schuitemaker Truffello,PEV,G. Frente Amplio,6085,"1,61%",,2017
11,64. Arturo Muñoz Zúñiga,UPA,M. Unión Patriótica,774,"0,21%",,2017
11,65. Luisa Parra Castro,UPA,M. Unión Patriótica,706,"0,19%",,2017
11,66. Pablo Prado Pulido,UPA,M. Unión Patriótica,549,"0,15%",,2017
11,67. Lucía Rivera Hauenstein,UPA,M. Unión Patriótica,561,"0,15%",,2017
11,68. René Jofré Delgado,PPD,N. La Fuerza de la Mayoría,3806,"1,01%",,2017
11,69. Enrique Accorsi Opazo,PPD,N. La Fuerza de la Mayoría,10 572,"2,81%",,2017
11,70. Patricia Anita Cocas González,IND-PPD,N. La Fuerza de la Mayoría,2401,"0,64%",,2017
11,71. Mauricio Javier Abu-Ghosh Parham,IND-PCCh,N. La Fuerza de la Mayoría,2664,"0,71%",,2017
11,72. Fernando Atria Lemaitre,PS,N. La Fuerza de la Mayoría,16 107,"4,28%",,2017
11,73. Vivienne Bachelet Norelli,PS,N. La Fuerza de la Mayoría,4392,"1,17%",,2017
11,74. Tamara Moya Moyano,PS,N. La Fuerza de la Mayoría,1094,"0,29%",,2017
11,75. Cristóbal Acevedo Ferrer,PDC,O. Convergencia Democrática,8248,"2,19%",,2017
11,76. Paulina Piñeiro Ugarte,PDC,O. Convergencia Democrática,3578,"0,95%",,2017
11,77. Nelson Hadad Heresy,PDC,O. Convergencia Democrática,3605,"0,96%",,2017
11,78. Julio Enrique Madrid Fuentes,PDC,O. Convergencia Democrática,6672,"1,77%",,2017
11,79. Cecilia González Hansen,PDC,O. Convergencia Democrática,2751,"0,73%",,2017
11,80. Francisco Undurraga Gazitúa,Evópoli,P. Chile Vamos,58 666,"15,58%",Diputado,2017
11,81. Gonzalo Fuenzalida Figueroa,RN,P. Chile Vamos,60 132,"15,97%",Diputado,2017
11,82. Catalina Del Real Mihovilovic,RN,P. Chile Vamos,43 499,"11,55%",Diputada,2017
11,83. Karin Luck Urban,RN,P. Chile Vamos,6879,"1,83%",Diputada,2017
11,84. Pablo Terrazas Lagos,UDI,P. Chile Vamos,25 482,"6,77%",,2017
11,85. Bárbara Soto Silva,UDI,P. Chile Vamos,12 071,"3,21%",,2017
11,86. Guillermo Ramírez Diez,UDI,P. Chile Vamos,30 731,"8,16%",Diputado,2017
12,50. David Henríquez Espinoza,PRO,B. Por Todo Chile,5477,"1,57%",,2017
12,51. José Antonio Henríquez Muñiz,PRO,B. Por Todo Chile,1710,"0,49%",,2017
12,52. Víctor Hugo Ortiz Avendaño,PRO,B. Por Todo Chile,1432,"0,41%",,2017
12,53. Gladys Lorena Palma Vallejos,PRO,B. Por Todo Chile,2116,"0,61%",,2017
12,54. Maribel Martínez López,IND-PRO,B. Por Todo Chile,1464,"0,42%",,2017
12,55. Claudio Herrera San Martín,PRO,B. Por Todo Chile,1014,"0,29%",,2017
12,56. Pablina Mella Díaz,IND-PRO,B. Por Todo Chile,1003,"0,29%",,2017
12,87. Patricio Muñoz Cárdenas,IND,Candidatura independiente,10 222,"2,93%",,2017
12,57. Miguel Crispi Serrano,RD,G. Frente Amplio,25 569,"7,33%",Diputado,2017
12,58. Andrea Stella Salazar Navia,IND-RD,G. Frente Amplio,5866,"1,68%",,2017
12,59. Karina Oliva Pérez,Poder,G. Frente Amplio,5625,"1,61%",,2017
12,60. Luis Mariano Rendón Escobar,IND-Poder,G. Frente Amplio,2416,"0,69%",,2017
12,61. José Anselmo Hidalgo Zamora,IND-Poder,G. Frente Amplio,2928,"0,84%",,2017
12,62. Pamela Jiles Moreno,PH,G. Frente Amplio,45 222,"12,96%",Diputada,2017
12,63. Valentina Olivares Gray,PH,G. Frente Amplio,4277,"1,23%",,2017
12,64. Susana Rosa Hernández Collao,PI,G. Frente Amplio,3864,"1,11%",,2017
12,65. Eduardo Gutiérrez González,UPA,M. Unión Patriótica,1387,"0,40%",,2017
12,66. Jorge Aravena Egaña,UPA,M. Unión Patriótica,779,"0,22%",,2017
12,67. Patricio Altamirano Arancibia,UPA,M. Unión Patriótica,957,"0,27  %",,2017
12,68. Gloria Angélica Gallardo Voss,UPA,M. Unión Patriótica,1347,"0,39%",,2017
12,69. Camila Vallejo Dowling,PCCh,N. La Fuerza de la Mayoría,47 807,"13,71%",Diputada,2017
12,70. Amaro Labra Sepúlveda,PCCh,N. La Fuerza de la Mayoría,6316,"1,81%",Diputado,2017
12,71. Osvaldo Andrade Lara,PS,N. La Fuerza de la Mayoría,12 252,"3,51%",,2017
12,72. María José Becerra Moro,PS,N. La Fuerza de la Mayoría,5442,"1,56%",,2017
12,73. Lorena Patricia Bustamante Medina,PRSD,N. La Fuerza de la Mayoría,2197,"0,63%",,2017
12,74. Jaime Francisco Escudero Ramos,PPD,N. La Fuerza de la Mayoría,4820,"1,38%",,2017
12,75. Melissa Estefanía Varas Montero,PPD,N. La Fuerza de la Mayoría,955,"0,27%",,2017
12,76. Paz Andrea Suárez Briones,PPD,N. La Fuerza de la Mayoría,989,"0,28%",,2017
12,77. Nicole Vanessa Valdebenito Torres,PDC,O. Convergencia Democrática,7264,"2,08%",,2017
12,78. Marcela Canales Hipp,PDC,O. Convergencia Democrática,4191,"1,20%",,2017
12,79. Leopoldo Pérez Lahsen,RN,P. Chile Vamos,29 984,"8,60%",Diputado,2017
12,80. Ximena Ossandón Irarrázabal,RN,P. Chile Vamos,52 484,"15,05%",Diputada,2017
12,81. Olga González Del Riego García,RN,P. Chile Vamos,6825,"1,96%",,2017
12,82. Michelle Zunino Palacios,IND-RN,P. Chile Vamos,6040,"1,73%",,2017
12,83. Claudia Lange Farias,UDI,P. Chile Vamos,2868,"0,82%",,2017
12,84. María Teresa Lavín Aliaga,UDI,P. Chile Vamos,4482,"1,28%",,2017
12,85. Karla Jaña Valenzuela,UDI,P. Chile Vamos,1720,"0,49%",,2017
12,86. Álvaro Carter Fernández,IND-UDI,P. Chile Vamos,27 491,"7,88%",Diputado,2017
13,50. Marcia Alejandra Soto Díaz,IND-PRO,B. Por Todo Chile,3117,"1,27%",,2017
